Aircraft ID,TFMS Flight_Index,Unique Flight_ID,Date,Departure Airport,Departure Date,Departure Time,Arrival Airport,Arrival Date,Arrival Time,User Class,Physical Class,Aircraft Type
N725DT,284349,20140306274882,6-Mar-14,DCA,20140306,22:06:00,MIA,20140307,0:41:07,General Aviation,Jet,C750
N725DT,242726,20140306222272,6-Mar-14,PBI,20140306,17:30:00,DCA,20140306,19:11:36,General Aviation,Jet,C750
N725DT,325977,20140307352735,7-Mar-14,MIA,20140307,14:49:00,LGA,20140307,16:54:00,General Aviation,Jet,C750
N725DT,326089,20140307352737,7-Mar-14,LGA,20140307,20:34:00,PBI,20140307,23:00:05,General Aviation,Jet,C750
N725DT,410936,20140308430711,8-Mar-14,PBI,20140308,17:10:23,MIA,20140308,17:33:34,General Aviation,Jet,C750
N725DT,441161,20140308430712,8-Mar-14,MIA,20140308,22:47:00,PBI,20140308,23:01:00,General Aviation,Jet,C750
N725DT,483001,20140309471686,9-Mar-14,PBI,20140309,19:20:00,MIA,20140309,19:39:39,General Aviation,Jet,C750
N725DT,41483,20140310550057,10-Mar-14,MIA,20140310,14:16:00,FLL,20140310,14:30:17,General Aviation,Jet,C750
N725DT,42014,20140310550058,10-Mar-14,FLL,20140310,16:32:00,LGA,20140310,18:43:52,General Aviation,Jet,C750
N725DT,134449,20140311665947,11-Mar-14,LGA,20140311,16:05:00,TEB,20140311,16:20:37,General Aviation,Jet,C750
N725DT,159534,20140311665952,11-Mar-14,TEB,20140311,20:37:00,SYR,20140311,21:11:28,General Aviation,Jet,C750
N725DT,165266,20140311669316,11-Mar-14,SYR,20140311,23:06:00,TEB,20140311,23:44:15,General Aviation,Jet,C750
N725DT,198018,20140312742903,12-Mar-14,LGA,20140312,11:20:00,DCA,20140312,12:02:19,General Aviation,Jet,C750
N725DT,165360,20140312709716,12-Mar-14,TEB,20140312,1:30:00,LGA,20140312,1:45:51,General Aviation,Jet,C750
N725DT,227212,20140312742904,12-Mar-14,DCA,20140312,18:57:00,LGA,20140312,19:37:16,General Aviation,Jet,C750
N725DT,306833,20140313820913,13-Mar-14,LGA,20140313,20:47:00,PBI,20140313,22:56:57,General Aviation,Jet,C750
N725DT,306839,20140313820914,13-Mar-14,PBI,20140314,0:27:00,JFK,20140314,2:52:33,General Aviation,Jet,C750
N725DT,410530,20140314858601,14-Mar-14,LGA,20140314,19:25:00,TNCM,20140314,22:25:38,General Aviation,Jet,C750
N725DT,422836,20140314858602,14-Mar-14,TNCM,20140314,21:58:56,FLL,20140315,2:07:42,General Aviation,Jet,C750
N725DT,450387,20140315944451,15-Mar-14,FLL,20140315,3:03:00,PBI,20140315,3:13:00,General Aviation,Jet,C750
N725DT,11100,20140316052133,16-Mar-14,PBI,20140316,21:14:00,LGA,20140316,23:15:32,General Aviation,Jet,C750
N725DT,98430,20140328008042,28-Mar-14,LGA,20140328,18:04:00,PBI,20140328,20:16:17,General Aviation,Jet,C750
N725DT,210937,20140330139902,30-Mar-14,PBI,20140330,19:04:00,LGA,20140330,21:25:27,General Aviation,Jet,C750
N725DT,197664,20140417657228,17-Apr-14,LGA,20140417,20:23:00,PBI,20140417,22:35:37,General Aviation,Jet,C750
N725DT,399226,20140420828875,20-Apr-14,PBI,20140420,19:27:00,LGA,20140420,21:49:14,General Aviation,Jet,C750
N725DT,481718,20140421919339,21-Apr-14,LGA,20140421,12:10:00,MCO,20140421,14:15:18,General Aviation,Jet,C750
N725DT,151566,20140423081304,23-Apr-14,MCO,20140423,12:48:00,LGA,20140423,15:01:20,General Aviation,Jet,C750
N725DT,266550,20140425244472,25-Apr-14,LGA,20140425,2:40:00,PBI,20140425,4:44:38,General Aviation,Jet,C750
N725DT,493283,20140427451071,27-Apr-14,PBI,20140427,21:27:00,LGA,20140427,23:35:23,General Aviation,Jet,C750
N725DT,271242,20140501697435,1-May-14,LGA,20140501,13:26:00,SWF,20140501,13:42:21,General Aviation,Jet,C750
N725DT,321179,20140507267729,7-May-14,SWF,20140507,21:28:00,LGA,20140507,21:48:23,General Aviation,Jet,C750
N725DT,370187,20140508321495,8-May-14,LGA,20140508,13:07:00,IAD,20140508,13:50:11,General Aviation,Jet,C750
N725DT,418395,20140508321501,8-May-14,IAD,20140508,21:03:00,LGA,20140508,21:46:19,General Aviation,Jet,C750
N725DT,93832,20140522507443,22-May-14,LGA,20140522,20:22:00,TNCM,20140522,23:32:38,General Aviation,Jet,C750
N725DT,399191,20140526772487,26-May-14,TNCM,20140526,17:49:46,LGA,20140526,21:21:08,General Aviation,Jet,C750
N725DT,415944,20140526774624,26-May-14,LGA,20140526,21:51:00,OXC,20140526,22:08:20,General Aviation,Jet,C750
N725DT,250447,20140611175388,11-Jun-14,OXC,20140611,20:50:00,LGA,20140611,21:12:26,General Aviation,Jet,C750
N725DT,337118,20140612200274,12-Jun-14,LGA,20140612,15:57:00,TNCM,20140612,19:09:09,General Aviation,Jet,C750
N725DT,349068,20140612200286,12-Jun-14,TNCM,20140612,20:16:07,LGA,20140612,23:32:50,General Aviation,Jet,C750
N725DT,335595,20140618776443,18-Jun-14,LGA,20140618,11:19:00,LWB,20140618,12:13:28,General Aviation,Jet,C750
N725DT,361775,20140618767628,18-Jun-14,LWB,20140618,20:48:00,LGA,20140618,21:53:20,General Aviation,Jet,C750
N725DT,435591,20140619845254,19-Jun-14,LGA,20140619,14:10:00,TNCM,20140619,17:31:28,General Aviation,Jet,C750
N725DT,212242,20140622109634,22-Jun-14,TNCM,20140622,19:20:28,LGA,20140622,22:46:06,General Aviation,Jet,C750
N725DT,253294,20140622109635,22-Jun-14,LGA,20140622,23:18:00,OXC,20140622,23:35:06,General Aviation,Jet,C750
N725DT,372990,20140711734500,11-Jul-14,OXC,20140711,21:01:00,BWI,20140711,21:44:29,General Aviation,Jet,C750
N725DT,373268,20140712786538,12-Jul-14,BWI,20140712,1:32:00,FRG,20140712,2:10:46,General Aviation,Jet,C750
N725DT,373269,20140712786549,12-Jul-14,FRG,20140712,2:42:00,SWF,20140712,3:09:24,General Aviation,Jet,C750
N725DT,6997,20140810764576,10-Aug-14,SWF,20140810,15:42:00,OXC,20140810,15:58:01,General Aviation,Jet,C750
N725DT,410826,20141001201894,1-Oct-14,LGA,20141001,21:16:00,MIA,20141001,23:56:10,General Aviation,Jet,C750
N725DT,410729,20141001201893,1-Oct-14,OXC,20141001,15:29:00,LGA,20141001,16:07:37,General Aviation,Jet,C750
N725DT,77628,20141003373552,3-Oct-14,MIA,20141003,20:34:00,PBI,20141003,20:54:47,General Aviation,Jet,C750
N725DT,131051,20141003375607,3-Oct-14,PBI,20141003,21:14:00,LGA,20141003,23:23:42,General Aviation,Jet,C750
N725DT,131620,20141003375608,3-Oct-14,LGA,20141003,23:56:00,OXC,20141004,0:14:04,General Aviation,Jet,C750
N725DT,83786,20141009787426,9-Oct-14,OXC,20141009,14:47:00,LGA,20141009,15:09:00,General Aviation,Jet,C750
N725DT,115973,20141009791288,9-Oct-14,LGA,20141009,20:01:00,TNCM,20141009,23:21:00,General Aviation,Jet,C750
N725DT,400768,20141013146462,13-Oct-14,TNCM,20141013,13:03:00,TEB,20141013,16:34:20,General Aviation,Jet,C750
N725DT,410589,20141013146463,13-Oct-14,TEB,20141013,17:18:00,OXC,20141013,17:37:35,General Aviation,Jet,C750
N725DT,330965,20141018588322,18-Oct-14,OXC,20141018,14:45:00,LGA,20141018,15:04:05,General Aviation,Jet,C750
N725DT,330966,20141018596305,18-Oct-14,LGA,20141018,18:54:00,DSM,20141018,21:01:29,General Aviation,Jet,C750
N725DT,357531,20141019614971,19-Oct-14,DSM,20141019,0:34:00,LGA,20141019,2:34:02,General Aviation,Jet,C750
N725DT,357532,20141019614972,19-Oct-14,LGA,20141019,3:00:00,OXC,20141019,3:15:16,General Aviation,Jet,C750
N725DT,125406,20141022889490,22-Oct-14,OXC,20141022,13:32:00,LGA,20141022,14:00:18,General Aviation,Jet,C750
N725DT,177649,20141022889495,22-Oct-14,LGA,20141022,19:08:00,DCA,20141022,19:50:14,General Aviation,Jet,C750
N725DT,213066,20141023962447,23-Oct-14,DCA,20141023,0:53:00,LGA,20141023,1:42:38,General Aviation,Jet,C750
N725DT,235205,20141023962761,23-Oct-14,LGA,20141023,12:04:00,OXC,20141023,12:21:35,General Aviation,Jet,C750
N725DT,244459,20141105994109,5-Nov-14,OXC,20141105,15:37:00,LGA,20141105,15:55:00,General Aviation,Jet,C750
N725DT,271368,20141105994112,5-Nov-14,LGA,20141105,22:14:00,BOS,20141105,22:49:00,General Aviation,Jet,C750
N725DT,347358,20141106071951,6-Nov-14,BOS,20141106,0:35:00,LGA,20141106,1:15:00,General Aviation,Jet,C750
N725DT,215547,20141110422396,10-Nov-14,LGA,20141110,21:22:00,OXC,20141110,21:39:16,General Aviation,Jet,C750
N725DT,304252,20141201966785,1-Dec-14,OXC,20141201,17:45:00,SWF,20141201,18:09:00,General Aviation,Jet,C750
N725DT,183023,20150123803166,23-Jan-15,SWF,20150123,16:24:00,LGA,20150123,16:43:04,General Aviation,Jet,C750
N725DT,194394,20150123803167,23-Jan-15,LGA,20150123,20:44:00,TNCM,20150123,23:38:29,General Aviation,Jet,C750
N725DT,33981,20150128160133,28-Jan-15,TNCM,20150128,19:12:00,TEB,20150128,22:41:39,General Aviation,Jet,C750
N725DT,76786,20150128160137,28-Jan-15,TEB,20150129,0:21:00,OXC,20150129,0:42:00,General Aviation,Jet,C750
N725DT,47399,20150204635084,4-Feb-15,OXC,20150204,17:06:00,LGA,20150204,17:27:00,General Aviation,Jet,C750
N725DT,47801,20150204635085,4-Feb-15,LGA,20150204,22:56:00,MIA,20150205,1:46:32,General Aviation,Jet,C750
N725DT,74274,20150211165302,11-Feb-15,MIA,20150211,19:30:00,LGA,20150211,21:42:42,General Aviation,Jet,C750
N725DT,102849,20150211195377,11-Feb-15,LGA,20150211,22:46:00,OXC,20150211,23:01:59,General Aviation,Jet,C750
N725DT,279131,20150213367546,13-Feb-15,OXC,20150213,23:14:00,LGA,20150213,23:37:11,General Aviation,Jet,C750
N725DT,118196,20150218743808,18-Feb-15,LGA,20150218,19:42:00,MEM,20150218,21:53:13,General Aviation,Jet,C750
N725DT,206675,20150219769886,19-Feb-15,MEM,20150219,19:07:00,LGA,20150219,21:05:39,General Aviation,Jet,C750
N725DT,494260,20150223088109,23-Feb-15,LGA,20150223,15:45:00,OXC,20150223,16:01:09,General Aviation,Jet,C750
N725DT,269633,20150226356376,26-Feb-15,OXC,20150226,21:11:00,TEB,20150226,21:37:24,General Aviation,Jet,C750
N725DT,269637,20150226356382,26-Feb-15,TEB,20150226,22:33:00,MRY,20150227,3:39:16,General Aviation,Jet,C750
N725DT,344032,20150228471710,28-Feb-15,MRY,20150228,0:46:00,SJC,20150228,1:00:52,General Aviation,Jet,C750
N725DT,344039,20150228471721,28-Feb-15,FRG,20150228,13:07:00,OXC,20150228,13:23:00,General Aviation,Jet,C750
N725DT,344036,20150228471720,28-Feb-15,SJC,20150228,7:26:00,FRG,20150228,11:43:00,General Aviation,Jet,C750
N725DT,428304,20150313513426,13-Mar-15,OXC,20150313,16:08:00,LGA,20150313,16:30:05,General Aviation,Jet,C750
N725DT,431371,20150313513427,13-Mar-15,LGA,20150313,19:56:00,PBI,20150313,22:28:11,General Aviation,Jet,C750
N725DT,69531,20150315681164,15-Mar-15,PBI,20150315,21:41:00,LGA,20150316,0:04:27,General Aviation,Jet,C750
N725DT,69178,20150316697055,16-Mar-15,LGA,20150316,0:37:00,SWF,20150316,0:53:00,General Aviation,Jet,C750
N725DT,351305,20150318883140,18-Mar-15,SWF,20150318,22:22:00,LGA,20150318,22:49:11,General Aviation,Jet,C750
N725DT,362531,20150319004856,19-Mar-15,LGA,20150319,12:26:00,MHT,20150319,13:01:48,General Aviation,Jet,C750
N725DT,404513,20150319021699,19-Mar-15,MHT,20150319,23:16:00,PBI,20150320,1:40:25,General Aviation,Jet,C750
N725DT,109558,20150322241388,22-Mar-15,PBI,20150322,21:13:00,LGA,20150322,23:20:30,General Aviation,Jet,C750
N725DT,170106,20150322241389,22-Mar-15,LGA,20150322,23:52:00,OXC,20150323,0:07:50,General Aviation,Jet,C750
N725DT,375784,20150325452080,25-Mar-15,OXC,20150325,18:41:00,LGA,20150325,19:01:27,General Aviation,Jet,C750
N725DT,494294,20150327590087,27-Mar-15,LGA,20150327,15:04:00,PBI,20150327,17:30:49,General Aviation,Jet,C750
N725DT,187514,20150329972649,29-Mar-15,PBI,20150329,19:18:00,LGA,20150329,21:45:00,General Aviation,Jet,C750
N725DT,231127,20150329972650,29-Mar-15,LGA,20150329,22:39:00,PBI,20150330,0:36:33,General Aviation,Jet,C750
N725DT,364710,20150407563368,7-Apr-15,PBI,20150407,13:46:00,IAD,20150407,15:39:49,General Aviation,Jet,C750
N725DT,394084,20150407563373,7-Apr-15,IAD,20150407,17:44:00,PBI,20150407,19:33:37,General Aviation,Jet,C750
