Aircraft ID,TFMS Flight_Index,Unique Flight_ID,Date,Departure Airport,Departure Date,Departure Time,Arrival Airport,Arrival Date,Arrival Time,User Class,Physical Class,Aircraft Type
N757AF,2035,20160512338991,12-May-16,LGA,20160512,11:34:42,DCA,20160512,12:15:00,General Aviation,Jet,B752
N757AF,238384,20160520089770,20-May-16,LGA,20160520,15:39:00,SDF,20160520,17:33:28,General Aviation,Jet,B752
N757AF,238257,20160520089771,20-May-16,SDF,20160520,19:54:00,LGA,20160520,21:27:00,General Aviation,Jet,B752
N757AF,164619,20160524426390,24-May-16,LGA,20160524,20:05:00,ABQ,20160525,0:08:00,General Aviation,Jet,B752
N757AF,163271,20160525430405,25-May-16,ABQ,20160525,3:03:00,LAX,20160525,4:45:00,General Aviation,Jet,B752
N757AF,360296,20160526608762,26-May-16,BIL,20160526,23:55:00,LAX,20160527,2:00:38,General Aviation,Jet,B752
N757AF,360292,20160526608530,26-May-16,LAX,20160526,14:59:00,BIS,20160526,17:38:10,General Aviation,Jet,B752
N757AF,360294,20160526608531,26-May-16,BIS,20160526,20:30:00,BIL,20160526,21:26:19,General Aviation,Jet,B752
N757AF,461944,20160527708871,27-May-16,SAN,20160527,23:20:00,LGA,20160528,4:11:00,General Aviation,Jet,B752
N757AF,461925,20160527708870,27-May-16,FAT,20160527,19:32:00,SAN,20160527,20:28:24,General Aviation,Jet,B752
N757AF,461915,20160527708869,27-May-16,LAX,20160527,16:05:00,FAT,20160527,16:43:53,General Aviation,Jet,B752
N757AF,230026,20160531002453,31-May-16,LGA,20160531,22:25:00,LAX,20160601,3:46:58,General Aviation,Jet,B752
N757AF,368247,20160602156026,2-Jun-16,SMF,20160602,3:38:00,LAX,20160602,4:54:00,General Aviation,Jet,B752
N757AF,409456,20160602105810,2-Jun-16,LAX,20160602,0:29:00,SMF,20160602,1:28:49,General Aviation,Jet,B752
N757AF,472575,20160602194521,2-Jun-16,LAX,20160602,23:45:00,SJC,20160603,0:31:47,General Aviation,Jet,B752
N757AF,49685,20160603216135,3-Jun-16,LAX,20160603,19:09:00,RDD,20160603,20:16:14,General Aviation,Jet,B752
N757AF,53539,20160603216138,3-Jun-16,RDD,20160603,21:53:00,LGA,20160604,2:46:40,General Aviation,Jet,B752
N757AF,473724,20160603265869,3-Jun-16,SJC,20160603,3:54:00,LAX,20160603,4:53:52,General Aviation,Jet,B752
N757AF,113442,20160610893531,10-Jun-16,LGA,20160610,15:55:00,DCA,20160610,16:33:33,General Aviation,Jet,B752
N757AF,125618,20160610889041,10-Jun-16,DCA,20160610,20:07:00,PHF,20160610,20:35:48,General Aviation,Jet,B752
N757AF,151785,20160610889053,10-Jun-16,PHF,20160610,23:18:00,RIC,20160610,23:40:15,General Aviation,Jet,B752
N757AF,151787,20160611907246,11-Jun-16,RIC,20160611,2:35:00,PBI,20160611,4:12:34,General Aviation,Jet,B752
N757AF,222291,20160611969882,11-Jun-16,PBI,20160611,14:37:00,TPA,20160611,15:13:19,General Aviation,Jet,B752
N757AF,223870,20160611969883,11-Jun-16,TPA,20160611,17:33:00,PIT,20160611,19:26:14,General Aviation,Jet,B752
N757AF,256520,20160611969884,11-Jun-16,PIT,20160611,21:43:00,EWR,20160611,22:35:26,General Aviation,Jet,B752
N757AF,395465,20160613120784,13-Jun-16,EWR,20160613,17:04:00,MHT,20160613,17:44:44,General Aviation,Jet,B752
N757AF,395648,20160613120785,13-Jun-16,MHT,20160613,20:19:00,LGA,20160613,21:10:00,General Aviation,Jet,B752
N757AF,493299,20160614238295,14-Jun-16,LGA,20160614,19:56:00,GSO,20160614,21:04:43,General Aviation,Jet,B752
N757AF,495441,20160614238296,14-Jun-16,GSO,20160615,0:40:00,ATL,20160615,1:37:37,General Aviation,Jet,B752
N757AF,84570,20160615309609,15-Jun-16,ATL,20160615,18:59:00,LGA,20160615,20:48:00,General Aviation,Jet,B752
N757AF,145614,20160616418979,16-Jun-16,LGA,20160616,12:18:00,DCA,20160616,13:10:36,General Aviation,Jet,B752
N757AF,201615,20160616418980,16-Jun-16,DCA,20160616,17:00:00,DAL,20160616,19:36:51,General Aviation,Jet,B752
N757AF,246559,20160617530791,17-Jun-16,DAL,20160617,15:55:00,SAT,20160617,16:37:21,General Aviation,Jet,B752
N757AF,246560,20160617530792,17-Jun-16,SAT,20160617,19:17:00,IAH,20160617,19:58:16,General Aviation,Jet,B752
N757AF,345382,20160618571190,18-Jun-16,IAH,20160618,2:46:00,LAS,20160618,5:24:00,General Aviation,Jet,B752
N757AF,383069,20160618613414,18-Jun-16,LAS,20160618,20:13:00,PHX,20160618,20:58:56,General Aviation,Jet,B752
N757AF,383071,20160619620398,19-Jun-16,PHX,20160619,1:12:00,EWR,20160619,5:25:26,General Aviation,Jet,B752
N757AF,384137,20160619626718,19-Jun-16,EWR,20160619,5:58:00,LGA,20160619,6:09:42,General Aviation,Jet,B752
N757AF,301308,20160624101877,24-Jun-16,LGA,20160624,1:20:00,EGPK,20160624,7:13:48,General Aviation,Jet,B752
N757AF,417455,20160625203151,25-Jun-16,EGPK,20160625,8:22:00,EGPD,20160625,8:56:37,General Aviation,Jet,B752
N757AF,474606,20160625198590,25-Jun-16,EGPD,20160625,20:37:00,LGA,20160626,3:27:00,General Aviation,Jet,B752
N757AF,365758,20160629611343,29-Jun-16,LGA,20160629,14:51:00,BOS,20160629,15:29:21,General Aviation,Jet,B752
N757AF,384758,20160629611344,29-Jun-16,BOS,20160629,18:04:00,BGR,20160629,18:40:38,General Aviation,Jet,B752
N757AF,384762,20160629611345,29-Jun-16,BGR,20160629,21:33:00,LGA,20160629,22:39:00,General Aviation,Jet,B752
N757AF,11980,20160630699520,30-Jun-16,MHT,20160630,21:26:00,LGA,20160630,22:08:18,General Aviation,Jet,B752
N757AF,495767,20160630699519,30-Jun-16,LGA,20160630,18:31:00,MHT,20160630,19:07:01,General Aviation,Jet,B752
N757AF,65964,20160701792969,1-Jul-16,LGA,20160701,12:25:00,DEN,20160701,16:16:00,General Aviation,Jet,B752
N757AF,84575,20160701792981,1-Jul-16,DEN,20160701,21:00:37,EWR,20160702,2:46:36,General Aviation,Jet,B752
N757AF,123956,20160701809341,1-Jul-16,DEN,20160701,21:04:07,LGA,20160702,0:08:00,General Aviation,Jet,B752
N757AF,383971,20160705118600,5-Jul-16,LGA,20160705,20:34:00,RDU,20160705,22:17:23,General Aviation,Jet,B752
N757AF,388785,20160706157908,6-Jul-16,RDU,20160706,1:32:00,LGA,20160706,2:35:53,General Aviation,Jet,B752
N757AF,479292,20160706201596,6-Jul-16,LGA,20160706,19:18:00,CVG,20160706,20:41:30,General Aviation,Jet,B752
N757AF,37376,20160707234193,7-Jul-16,DCA,20160707,18:30:00,LGA,20160707,19:26:00,General Aviation,Jet,B752
N757AF,484758,20160707252255,7-Jul-16,CVG,20160707,0:49:00,LGA,20160707,2:16:36,General Aviation,Jet,B752
N757AF,36911,20160707234192,7-Jul-16,LGA,20160707,11:33:00,DCA,20160707,12:15:29,General Aviation,Jet,B752
N757AF,402112,20160711654614,11-Jul-16,LEX,20160712,0:44:00,ORD,20160712,1:37:00,General Aviation,Jet,B752
N757AF,400181,20160711658640,11-Jul-16,ORF,20160711,19:51:00,LEX,20160711,20:55:32,General Aviation,Jet,B752
N757AF,400170,20160711658639,11-Jul-16,LGA,20160711,16:07:00,ORF,20160711,16:56:00,General Aviation,Jet,B752
N757AF,26073,20160712745075,12-Jul-16,ORD,20160712,20:52:00,IND,20160712,21:34:00,General Aviation,Jet,B752
N757AF,189288,20160714881397,14-Jul-16,IND,20160714,11:06:00,LGA,20160714,12:49:07,General Aviation,Jet,B752
N757AF,64777,20160718228422,18-Jul-16,LGA,20160718,22:01:00,BKL,20160718,23:07:27,General Aviation,Jet,B752
N757AF,127326,20160719320296,19-Jul-16,BKL,20160719,3:11:00,LGA,20160719,4:14:00,General Aviation,Jet,B752
N757AF,235015,20160720459786,20-Jul-16,LGA,20160720,16:58:00,BKL,20160720,18:01:50,General Aviation,Jet,B752
N757AF,378549,20160722630980,22-Jul-16,BKL,20160722,4:41:00,LGA,20160722,5:42:14,General Aviation,Jet,B752
N757AF,202505,20160725948437,25-Jul-16,LGA,20160725,17:38:00,ROA,20160725,18:38:13,General Aviation,Jet,B752
N757AF,205812,20160725948421,25-Jul-16,ROA,20160725,21:58:00,INT,20160725,22:23:24,General Aviation,Jet,B752
N757AF,322260,20160726009961,26-Jul-16,TPA,20160726,19:07:00,MIA,20160726,19:48:00,General Aviation,Jet,B752
N757AF,214902,20160726991287,26-Jul-16,INT,20160726,1:57:00,CLT,20160726,2:18:00,General Aviation,Jet,B752
N757AF,318398,20160726009960,26-Jul-16,CLT,20160726,14:36:00,TPA,20160726,15:49:00,General Aviation,Jet,B752
N757AF,418613,20160727145833,27-Jul-16,MIA,20160727,16:46:00,AVP,20160727,19:13:35,General Aviation,Jet,B752
N757AF,419117,20160727145842,27-Jul-16,AVP,20160727,22:28:00,TOL,20160727,23:28:54,General Aviation,Jet,B752
N757AF,31596,20160728209049,28-Jul-16,LGA,20160728,18:41:00,MLI,20160728,20:44:01,General Aviation,Jet,B752
N757AF,419119,20160728194973,28-Jul-16,TOL,20160728,2:35:00,LGA,20160728,3:44:58,General Aviation,Jet,B752
N757AF,165798,20160729333671,29-Jul-16,COS,20160730,0:01:00,DEN,20160730,0:27:14,General Aviation,Jet,B752
N757AF,105399,20160729286532,29-Jul-16,DEN,20160729,5:33:00,COS,20160729,5:54:22,General Aviation,Jet,B752
N757AF,105807,20160729292819,29-Jul-16,CID,20160729,0:37:43,DEN,20160729,4:41:51,General Aviation,Jet,B752
N757AF,93530,20160729292818,29-Jul-16,CID,20160729,2:28:00,COS,20160729,5:00:00,General Aviation,Jet,B752
N757AF,171915,20160730387640,30-Jul-16,DEN,20160730,3:34:00,EWR,20160730,6:43:03,General Aviation,Jet,B752
N757AF,201362,20160730387641,30-Jul-16,EWR,20160730,10:02:00,LGA,20160730,10:12:00,General Aviation,Jet,B752
N757AF,396238,20160801618034,1-Aug-16,LGA,20160801,17:13:00,CMH,20160801,18:26:21,General Aviation,Jet,B752
N757AF,421904,20160801618033,1-Aug-16,CMH,20160801,21:44:00,MDT,20160801,22:35:07,General Aviation,Jet,B752
N757AF,694,20160802631729,2-Aug-16,IAD,20160802,19:40:00,LGA,20160802,20:22:25,General Aviation,Jet,B752
N757AF,432587,20160802657419,2-Aug-16,MDT,20160802,2:02:00,LGA,20160802,2:55:00,General Aviation,Jet,B752
N757AF,476086,20160802631383,2-Aug-16,LGA,20160802,13:48:00,IAD,20160802,14:38:27,General Aviation,Jet,B752
N757AF,81266,20160803786209,3-Aug-16,LGA,20160803,16:58:00,DAB,20160803,18:55:33,General Aviation,Jet,B752
N757AF,96285,20160803786212,3-Aug-16,DAB,20160803,21:27:00,JAX,20160803,21:53:00,General Aviation,Jet,B752
N757AF,118014,20160804826625,4-Aug-16,JAX,20160804,1:37:00,LGA,20160804,3:29:12,General Aviation,Jet,B752
N757AF,23835,20160808255989,8-Aug-16,LGA,20160808,13:13:00,DTW,20160808,14:37:00,General Aviation,Jet,B752
N757AF,44615,20160808255990,8-Aug-16,DTW,20160808,18:37:00,CAK,20160808,19:08:48,General Aviation,Jet,B752
N757AF,80317,20160808255991,8-Aug-16,CAK,20160809,0:25:38,LGA,20160809,1:26:08,General Aviation,Jet,B752
N757AF,125149,20160809344697,9-Aug-16,LGA,20160809,16:00:00,ILM,20160809,17:09:33,General Aviation,Jet,B752
N757AF,173729,20160809344699,9-Aug-16,FAY,20160810,0:23:00,LGA,20160810,1:33:00,General Aviation,Jet,B752
N757AF,149824,20160809344698,9-Aug-16,ILM,20160809,19:51:00,FAY,20160809,20:14:06,General Aviation,Jet,B752
N757AF,212706,20160810441958,10-Aug-16,LGA,20160810,15:12:00,TRI,20160810,16:27:46,General Aviation,Jet,B752
N757AF,230177,20160810441959,10-Aug-16,TRI,20160810,21:14:00,FLL,20160810,22:57:35,General Aviation,Jet,B752
N757AF,258075,20160810441960,10-Aug-16,FLL,20160811,0:08:00,MIA,20160811,0:24:52,General Aviation,Jet,B752
N757AF,318286,20160811453234,11-Aug-16,MIA,20160811,16:22:00,MCO,20160811,17:06:00,General Aviation,Jet,B752
N757AF,366806,20160812554753,12-Aug-16,MCO,20160812,1:30:00,LGA,20160812,3:38:13,General Aviation,Jet,B752
N757AF,164309,20160815819241,15-Aug-16,LGA,20160815,16:35:00,YNG,20160815,17:31:46,General Aviation,Jet,B752
N757AF,182739,20160815819251,15-Aug-16,YNG,20160815,20:05:00,EVV,20160815,21:05:56,General Aviation,Jet,B752
N757AF,268075,20160816975770,16-Aug-16,LSE,20160816,18:36:00,MKE,20160816,19:11:33,General Aviation,Jet,B752
N757AF,210621,20160816894695,16-Aug-16,EVV,20160816,0:47:00,LSE,20160816,1:44:00,General Aviation,Jet,B752
N757AF,296008,20160817991203,17-Aug-16,MKE,20160817,3:53:00,LGA,20160817,5:37:38,General Aviation,Jet,B752
N757AF,24827,20160819181321,19-Aug-16,LGA,20160819,11:37:00,BTR,20160819,14:13:08,General Aviation,Jet,B752
N757AF,60727,20160819221115,19-Aug-16,BTR,20160819,18:16:00,LAN,20160819,20:12:06,General Aviation,Jet,B752
N757AF,63688,20160819221130,19-Aug-16,LAN,20160819,22:24:55,MSP,20160819,23:54:00,General Aviation,Jet,B752
N757AF,101758,20160820278512,20-Aug-16,MSP,20160820,2:26:00,LGA,20160820,4:37:29,General Aviation,Jet,B752
N757AF,300104,20160822490292,22-Aug-16,LGA,20160822,18:04:00,CAK,20160822,19:11:43,General Aviation,Jet,B752
N757AF,324495,20160823525969,23-Aug-16,CAK,20160823,0:19:00,DFW,20160823,2:41:06,General Aviation,Jet,B752
N757AF,402570,20160823602225,23-Aug-16,DFW,20160823,19:01:00,AUS,20160823,19:38:00,General Aviation,Jet,B752
N757AF,6296,20160824702775,24-Aug-16,TPA,20160824,19:54:00,JAN,20160824,21:05:42,General Aviation,Jet,B752
N757AF,474427,20160824686162,24-Aug-16,MIA,20160824,15:45:00,TPA,20160824,16:26:00,General Aviation,Jet,B752
N757AF,443096,20160824650037,24-Aug-16,AUS,20160824,2:41:00,MIA,20160824,5:08:00,General Aviation,Jet,B752
N757AF,77415,20160825800285,25-Aug-16,LGA,20160825,16:27:00,MHT,20160825,17:03:43,General Aviation,Jet,B752
N757AF,94926,20160825800286,25-Aug-16,MHT,20160825,19:57:00,EGE,20160826,0:15:08,General Aviation,Jet,B752
N757AF,39063,20160825753198,25-Aug-16,JAN,20160825,1:36:00,LGA,20160825,4:01:00,General Aviation,Jet,B752
N757AF,135911,20160826814939,26-Aug-16,EGE,20160826,4:08:00,LAS,20160826,5:28:00,General Aviation,Jet,B752
N757AF,256706,20160827964543,27-Aug-16,LAS,20160827,16:29:00,DSM,20160827,18:48:00,General Aviation,Jet,B752
N757AF,284325,20160827967621,27-Aug-16,DSM,20160827,21:34:00,EWR,20160827,23:51:00,General Aviation,Jet,B752
N757AF,296718,20160827967622,27-Aug-16,EWR,20160828,0:20:00,LGA,20160828,0:37:00,General Aviation,Jet,B752
N757AF,431882,20160829130820,29-Aug-16,LGA,20160829,19:39:00,SJC,20160830,1:20:50,General Aviation,Jet,B752
N757AF,57817,20160830205992,30-Aug-16,FAT,20160830,21:39:00,PAE,20160830,23:22:00,General Aviation,Jet,B752
N757AF,490292,20160830197569,30-Aug-16,SJC,20160830,5:30:00,LAX,20160830,6:34:44,General Aviation,Jet,B752
N757AF,28395,20160830205982,30-Aug-16,LAX,20160830,18:09:00,FAT,20160830,18:44:36,General Aviation,Jet,B752
N757AF,141172,20160831314708,31-Aug-16,LAX,20160831,22:04:00,PHX,20160831,23:00:06,General Aviation,Jet,B752
N757AF,87595,20160831245464,31-Aug-16,PAE,20160831,4:07:00,LAX,20160831,6:37:00,General Aviation,Jet,B752
N757AF,192953,20160901354453,1-Sep-16,CVG,20160901,7:32:00,ILN,20160901,7:48:24,General Aviation,Jet,B752
N757AF,186527,20160901354449,1-Sep-16,PHX,20160901,3:42:00,CVG,20160901,6:41:52,General Aviation,Jet,B752
N757AF,228330,20160901357204,1-Sep-16,ILN,20160901,17:23:00,LGA,20160901,18:49:51,General Aviation,Jet,B752
N757AF,384579,20160903524841,3-Sep-16,LGA,20160903,12:23:00,DTW,20160903,13:41:00,General Aviation,Jet,B752
N757AF,386524,20160903524842,3-Sep-16,DTW,20160903,17:30:00,EWR,20160903,18:55:49,General Aviation,Jet,B752
N757AF,41261,20160905707226,5-Sep-16,CLE,20160905,17:30:00,YNG,20160905,17:44:58,General Aviation,Jet,B752
N757AF,41268,20160905707227,5-Sep-16,YNG,20160905,21:43:00,LGA,20160905,22:39:31,General Aviation,Jet,B752
N757AF,41773,20160905707225,5-Sep-16,EWR,20160905,13:37:00,CLE,20160905,14:35:02,General Aviation,Jet,B752
N757AF,140804,20160906797281,6-Sep-16,LGA,20160906,16:21:00,ORF,20160906,17:02:11,General Aviation,Jet,B752
N757AF,165768,20160906797292,6-Sep-16,ORF,20160906,20:33:00,ISO,20160906,21:01:14,General Aviation,Jet,B752
N757AF,224049,20160907816332,7-Sep-16,LGA,20160907,14:05:00,PHL,20160907,14:41:53,General Aviation,Jet,B752
N757AF,178401,20160907836632,7-Sep-16,ISO,20160907,0:53:00,LGA,20160907,2:12:39,General Aviation,Jet,B752
N757AF,237067,20160907816639,7-Sep-16,PHL,20160907,17:01:00,LGA,20160907,17:28:31,General Aviation,Jet,B752
N757AF,330003,20160908993877,8-Sep-16,LGA,20160908,16:04:00,BKL,20160908,17:06:15,General Aviation,Jet,B752
N757AF,377948,20160908993878,8-Sep-16,BKL,20160909,0:09:00,LGA,20160909,1:17:00,General Aviation,Jet,B752
N757AF,422988,20160909092836,9-Sep-16,LGA,20160909,16:55:00,DCA,20160909,17:40:20,General Aviation,Jet,B752
N757AF,424221,20160909092837,9-Sep-16,DCA,20160909,21:15:00,PNS,20160909,22:59:09,General Aviation,Jet,B752
N757AF,10791,20160910154216,10-Sep-16,LGA,20160910,15:58:00,STL,20160910,18:00:12,General Aviation,Jet,B752
N757AF,18835,20160910101449,10-Sep-16,STL,20160910,19:56:00,LGA,20160910,22:04:00,General Aviation,Jet,B752
N757AF,485518,20160910101701,10-Sep-16,PNS,20160910,1:45:00,LGA,20160910,3:54:50,General Aviation,Jet,B752
N757AF,264506,20160913421184,13-Sep-16,LGA,20160913,14:31:00,DSM,20160913,17:01:55,General Aviation,Jet,B752
N757AF,298509,20160913421185,13-Sep-16,DSM,20160913,19:54:00,PHL,20160913,22:01:00,General Aviation,Jet,B752
N757AF,316541,20160914478098,14-Sep-16,PHL,20160914,1:32:00,LGA,20160914,2:04:00,General Aviation,Jet,B752
N757AF,367851,20160914429109,14-Sep-16,LGA,20160914,17:13:00,FNT,20160914,18:36:13,General Aviation,Jet,B752
N757AF,392811,20160914429104,14-Sep-16,FNT,20160914,20:37:00,CAK,20160914,21:20:04,General Aviation,Jet,B752
N757AF,405168,20160915523848,15-Sep-16,CAK,20160915,1:34:00,LGA,20160915,2:29:21,General Aviation,Jet,B752
N757AF,34576,20160916687393,16-Sep-16,LGA,20160916,13:22:00,DCA,20160916,14:02:16,General Aviation,Jet,B752
N757AF,71078,20160916687397,16-Sep-16,DCA,20160916,18:22:00,MIA,20160916,20:33:00,General Aviation,Jet,B752
N757AF,91469,20160916687733,16-Sep-16,MIA,20160917,1:28:00,HOU,20160917,3:53:29,General Aviation,Jet,B752
N757AF,159199,20160917782678,17-Sep-16,HOU,20160917,19:53:00,OKC,20160917,20:51:47,General Aviation,Jet,B752
N757AF,177760,20160917782880,17-Sep-16,OKC,20160917,23:39:42,COS,20160918,0:50:10,General Aviation,Jet,B752
N757AF,188035,20160918784946,18-Sep-16,COS,20160918,2:13:00,LGA,20160918,5:22:36,General Aviation,Jet,B752
N757AF,300680,20160919932581,19-Sep-16,LGA,20160919,16:13:00,RSW,20160919,18:51:00,General Aviation,Jet,B752
N757AF,316684,20160919932585,19-Sep-16,RSW,20160919,21:49:00,LGA,20160920,0:13:48,General Aviation,Jet,B752
N757AF,389188,20160920999642,20-Sep-16,LGA,20160920,14:27:00,GSO,20160920,15:40:56,General Aviation,Jet,B752
N757AF,418578,20160920999643,20-Sep-16,GSO,20160920,19:01:00,OAJ,20160920,19:45:21,General Aviation,Jet,B752
N757AF,439781,20160920021068,20-Sep-16,OAJ,20160920,22:57:57,LGA,20160921,0:06:00,General Aviation,Jet,B752
N757AF,1520,20160921091802,21-Sep-16,BKL,20160921,17:19:00,TOL,20160921,17:43:47,General Aviation,Jet,B752
N757AF,28527,20160921091804,21-Sep-16,TOL,20160921,20:22:00,DAY,20160921,20:46:01,General Aviation,Jet,B752
N757AF,479902,20160921091801,21-Sep-16,LGA,20160921,11:21:00,BKL,20160921,12:23:39,General Aviation,Jet,B752
N757AF,36058,20160921091809,21-Sep-16,DAY,20160921,22:29:00,LGA,20160921,23:47:29,General Aviation,Jet,B752
N757AF,116874,20160922212785,22-Sep-16,PIT,20160922,18:01:00,PHL,20160922,18:58:40,General Aviation,Jet,B752
N757AF,88899,20160922212784,22-Sep-16,LGA,20160922,13:29:00,PIT,20160922,14:22:51,General Aviation,Jet,B752
N757AF,154329,20160923240918,23-Sep-16,PHL,20160923,1:09:00,LGA,20160923,1:35:36,General Aviation,Jet,B752
N757AF,87411,20160927640408,27-Sep-16,MIA,20160927,19:21:00,SFB,20160927,20:03:00,General Aviation,Jet,B752
N757AF,50384,20160927640405,27-Sep-16,LGA,20160927,13:20:00,MIA,20160927,16:02:32,General Aviation,Jet,B752
N757AF,100164,20160927640412,27-Sep-16,SFB,20160927,22:36:00,MLB,20160927,23:01:24,General Aviation,Jet,B752
N757AF,112489,20160928653054,28-Sep-16,MLB,20160928,0:42:00,ORD,20160928,3:05:48,General Aviation,Jet,B752
N757AF,158171,20160928739432,28-Sep-16,ORD,20160928,19:00:00,OMA,20160928,20:02:34,General Aviation,Jet,B752
N757AF,158175,20160928739433,28-Sep-16,OMA,20160928,22:06:00,MKE,20160928,23:14:00,General Aviation,Jet,B752
N757AF,158179,20160929785205,29-Sep-16,MKE,20160929,2:18:00,LGA,20160929,4:09:00,General Aviation,Jet,B752
N757AF,232420,20160929785206,29-Sep-16,LGA,20160929,13:54:00,BQK,20160929,15:48:04,General Aviation,Jet,B752
N757AF,336714,20161006401208,6-Oct-16,BQK,20161006,16:07:00,LGA,20161006,17:55:00,General Aviation,Jet,B752
N757AF,83588,20161009601763,9-Oct-16,LGA,20161009,16:30:00,STL,20161009,18:40:24,General Aviation,Jet,B752
N757AF,133272,20161010688382,10-Oct-16,STL,20161010,3:22:00,LGA,20161010,5:07:37,General Aviation,Jet,B752
N757AF,236549,20161011770240,11-Oct-16,LGA,20161011,13:06:00,SAT,20161011,16:46:21,General Aviation,Jet,B752
N757AF,268748,20161011770242,11-Oct-16,DAL,20161011,23:09:00,ECP,20161012,0:37:00,General Aviation,Jet,B752
N757AF,282353,20161011770241,11-Oct-16,SAT,20161011,19:07:00,DAL,20161011,19:53:13,General Aviation,Jet,B752
N757AF,363780,20161012913925,12-Oct-16,OCF,20161012,18:55:00,LAL,20161012,19:23:00,General Aviation,Jet,B752
N757AF,341833,20161012913924,12-Oct-16,MIA,20161012,15:23:00,OCF,20161012,16:07:56,General Aviation,Jet,B752
N757AF,380609,20161012913928,12-Oct-16,FLL,20161012,22:35:00,MIA,20161012,22:47:53,General Aviation,Jet,B752
N757AF,374963,20161012913927,12-Oct-16,LAL,20161012,21:01:00,FLL,20161012,21:39:00,General Aviation,Jet,B752
N757AF,310036,20161012846371,12-Oct-16,ECP,20161012,2:55:00,MIA,20161012,3:58:24,General Aviation,Jet,B752
N757AF,476479,20161013009443,13-Oct-16,CMH,20161013,22:15:00,CVG,20161013,22:41:34,General Aviation,Jet,B752
N757AF,430298,20161013009442,13-Oct-16,PBI,20161013,18:26:00,CMH,20161013,20:31:16,General Aviation,Jet,B752
N757AF,427187,20161013009439,13-Oct-16,MIA,20161013,15:03:00,PBI,20161013,15:25:00,General Aviation,Jet,B752
N757AF,472053,20161014046142,14-Oct-16,CVG,20161014,1:18:00,LGA,20161014,2:33:59,General Aviation,Jet,B752
N757AF,49639,20161014103473,14-Oct-16,GSO,20161014,19:50:00,CLT,20161014,20:14:43,General Aviation,Jet,B752
N757AF,29030,20161014103465,14-Oct-16,LGA,20161014,16:24:00,GSO,20161014,17:40:00,General Aviation,Jet,B752
N757AF,125541,20161015183481,15-Oct-16,EWR,20161015,22:35:00,LGA,20161015,22:47:57,General Aviation,Jet,B752
N757AF,120950,20161015183479,15-Oct-16,PSM,20161015,17:52:00,BGR,20161015,18:21:47,General Aviation,Jet,B752
N757AF,62411,20161015146226,15-Oct-16,CLT,20161015,1:30:00,LGA,20161015,2:53:00,General Aviation,Jet,B752
N757AF,105663,20161015183478,15-Oct-16,LGA,20161015,15:12:00,PSM,20161015,15:51:05,General Aviation,Jet,B752
N757AF,119167,20161015183480,15-Oct-16,BGR,20161015,20:20:00,EWR,20161015,21:24:17,General Aviation,Jet,B752
N757AF,269610,20161017344636,17-Oct-16,LGA,20161017,20:22:00,GRB,20161017,22:18:04,General Aviation,Jet,B752
N757AF,372738,20161018427650,18-Oct-16,GJT,20161018,23:00:00,LAS,20161019,0:08:07,General Aviation,Jet,B752
N757AF,379454,20161018427640,18-Oct-16,COS,20161018,20:41:00,GJT,20161018,21:29:25,General Aviation,Jet,B752
N757AF,314336,20161018351548,18-Oct-16,GRB,20161018,1:24:00,COS,20161018,3:54:00,General Aviation,Jet,B752
N757AF,9991,20161020548557,20-Oct-16,LAS,20161020,3:21:00,CMH,20161020,6:45:00,General Aviation,Jet,B752
N757AF,48752,20161020600966,20-Oct-16,CMH,20161020,18:37:00,LGA,20161020,19:46:00,General Aviation,Jet,B752
N757AF,238505,20161022727261,22-Oct-16,ORF,20161022,21:17:00,CLE,20161022,22:30:13,General Aviation,Jet,B752
N757AF,218363,20161022727296,22-Oct-16,MDT,20161022,18:33:00,ORF,20161022,19:08:43,General Aviation,Jet,B752
N757AF,203696,20161022727292,22-Oct-16,LGA,20161022,13:29:00,MDT,20161022,14:01:19,General Aviation,Jet,B752
N757AF,253961,20161023811383,23-Oct-16,CLE,20161023,0:52:00,MIA,20161023,3:02:00,General Aviation,Jet,B752
N757AF,398998,20161024931092,24-Oct-16,SGJ,20161024,20:38:00,TPA,20161024,21:13:30,General Aviation,Jet,B752
N757AF,359689,20161024930758,24-Oct-16,PBI,20161024,16:43:00,SGJ,20161024,17:25:00,General Aviation,Jet,B752
N757AF,360113,20161024930762,24-Oct-16,MIA,20161024,13:21:00,PBI,20161024,13:43:00,General Aviation,Jet,B752
N757AF,473624,20161025966592,25-Oct-16,MIA,20161025,18:41:00,SFB,20161025,19:26:00,General Aviation,Jet,B752
N757AF,484381,20161025966593,25-Oct-16,SFB,20161025,21:04:00,TLH,20161025,21:48:14,General Aviation,Jet,B752
N757AF,6652,20161025966594,25-Oct-16,TLH,20161025,23:55:00,DCA,20161026,1:34:04,General Aviation,Jet,B752
N757AF,420438,20161025964666,25-Oct-16,TPA,20161025,0:35:00,MIA,20161025,1:12:16,General Aviation,Jet,B752
N757AF,56962,20161026050570,26-Oct-16,DCA,20161026,19:03:00,CLT,20161026,19:56:31,General Aviation,Jet,B752
N757AF,64936,20161026050567,26-Oct-16,CLT,20161026,22:37:00,ISO,20161026,23:08:00,General Aviation,Jet,B752
N757AF,157965,20161027219015,27-Oct-16,DAY,20161027,19:32:00,TOL,20161027,20:05:11,General Aviation,Jet,B752
N757AF,130456,20161027212617,27-Oct-16,LGA,20161027,15:15:00,DAY,20161027,16:46:00,General Aviation,Jet,B752
